9780523401218|1977	Triax :: No description available
9780525461319|1999	Boltzmon! :: when boltzman comes deliver his wish power young chris gets much more than he expected soon his life turned inside out suspenseful science fiction thriller young readers
9780525467779|2001	Three Complete Novels :: lucian flees wrath his king joins poetturnedjackass girl mystical powers prince jen sets off court yuanmin bearing six unusual gifts king tamar embarks quest recover his kingdom which he lost dicegame
9780525469780|unknown	"Boy :: examines what known about dinosaur bones behavior other characteristics how different facts often from what scientists from ancient china recent past believed true
9780525947264|2003	The Grits (Girls Raised in the South) Guide to Life :: tribute southern american women features true stories recipes humorous anecdotes wisdom advice topics eating watermelon sundress tending magnolia tree drinking like lady first printing
9780525948926|2005	Atlas Shrugged :: government leaders seeking control over all business become increasingly frantic major industrial companies being thrown chaos following sudden disappearance leaders
9780525950127|2007	The Woods :: grieving over murder his sister twenty years earlier raising his sixyearold daughter alone after losing his wife cancer county prosecutor paul copeland inadvertently tied murder investigation he believes may related his sisters case discovery threatens reveal longburied family secrets first printing
9780529123459|2006	The Last Eyewitness :: beautiful retelling last week life jesus christ from john including dramatic illustrations rob pepper unique work captures urgency last living disciple telling his students about most significant event history includes first person commentary told johns voice comments from matthew mark luke compelling story gives reader sense being around campfire first century believers hearing story directly from john so come story smell mixture salty air billows smoke floating from bonfire hear last eyewitness
9780534491826|2004	Data Structures and Algorithms in C++ :: using c programming language author adam drozdek highlights three important aspects data structures algorithms first book places special emphasis connection between data structures algorithms including analysis algorithms complexity second book presents data structures context objectoriented program design stressing principle information hiding its treatment encapsulation decomposition finally book closely examines data structure implementation overall practical theoretical book prepares students solid foundation data structures future courses work design implementation testing maintenance virtually any software system important notice media content referenced within product description product text may available ebook version
9780534613037|2004	Slaughterhouse Blues :: slaughterhouse blues meat poultry industry north america draws more than years research authors cultural anthropologist social geographer present detailed look meat poultry industry united states canada following chapters todays beef poultry pork industries slaughterhouse blues examines industry impacts workers communities host its plants book details authors efforts help communities plan mitigate negative consequences meat poultry plants well community opposition confined animal feeding operations book concludes exploring alternatives north americas model industrialized meat production
9780552083294|1952	The Illustrated Man :: No description available
9780552133258|1988	Strata :: fantasyroman
9780552135399|1990	A Prayer for Owen Meany :: you care about something you have protect youre lucky enough find way life you love you have find courage live elevenyearold owen meany playing little league baseball game gravesend new hampshire hits foul ball kills his best friends mother owen doesnt believe accidents he believes he gods instrument what happens owen after foul ball both extraordinary terrifying
9780552146081|1998	A Tourist Guide to Lancre :: only artistic breathtaking view lancre also interesting informative guide one discworlds more er picturesque kingdoms granny weatherwax nanny ogg magrat garlick live lancre could hardly somwhere ordinary could magic glues discworld together lot ends up lancre principal kingdom ramtop mountains between uberwald whale bay octarine grass country windersins ocean lies most exciting dangerous terrain all discworld ramtops supply discworld most its witches wizards leaves trees move even when breeze rocks go stroll evening even land times seems alive mapp may only twodimensional watch very carefully you might just see jostle about bit
9780552146739|2001	Nanny Ogg's Cookbook :: recipes from nanny ogg beloved witch from discworld series also includes her thoughts life death etiquette well other useful information original
9780552146784|2005	The Swords of Night and Day :: thousand years after fell battle two heroes druss skilgannon revered throughout wartorn lands dernai where men women live abject fear dark sorceress known eternalbut what soul one suc
9780552148085|2000	Queen of Sorcery :: magnificent epic set against history seven thousand years struggles gods kings men strange lands events fate prophecy must fulfilled belgariad legends told how evil god torak had coveted power orb aldur until defeated final battle prophecy spoke time when he would awake again seek dominance over all world now orb had been stolen priest torak time hand master sorcerer belgarath his daughter polgara archsorceress were trail orb seeking regain before final disaster them went garion simple farm boy only months before now focus struggle he had never believed sorcery wanted part yet every league travelled power grew him forcing him acts wizardry he could accept thus continues book two belgariad
9780552148108|2000	Castle of Wizardry :: magnificent epic set against history seven thousand years struggles gods kings men strange lands events fate prophecy must fulfilled belgariad had all begun theft orb had so long protected west from evil god torak before garion had been simple farm boy afterward he discovered his aunt really sorceress polgara his grandfather belgarath eternal man long quest recover orb garion found his dismay he too sorcerer now last orb regained quest nearing its end course questors still had escape from crumbling enemy fortress flee across desert filled murgo soldiers searching them while grolim hierarchs strove destroy them dark magic somehow must manage riva orb erastide after however garion sure his part great events would finished prophecy still held future surprises garion little princess cenedra thus continues book four belgariad
9780552152167|2004	Not Without My Daughter :: iranian doctor living america his american wife betty child mahtob wants see his homeland again he convinces his wife take short holiday him mahtob betty reluctant iran pleasant place especially you american female upon arrival iran appears her worst fears realized moody declares living from now betty determined escape from iran taking her daughter her presents larger problem
9780552152945|2005	Moving Pictures :: tenth discworld novel alchemists discworld have discovered magic silver screen what dark secret holy wood hill its up victor tugelbend cant sing cant dance can handle sword little theda withel i come from little town youve probably never heard find out moving pictures tenth discworld novel gloriously funny saga set against background world gone mad
9780552152952|2005	Reaper Man :: death has happen thats what bein alive all about youre alive youre dead cant just stop happening can has so what happens after death now less philosophical question than question actual reality disc here need death death doesnt come you what you supposed do meantime you cant have undead wandering about like lost souls theres telling what might happen particularly when discover life really only living
9780552153157|2005	Lords and Ladies :: fairies back time dont just want your teeth granny weatherwax her tiny coven up against real elves its midsummers night time dreaming full supporting cast dwarfs wizards trolls morris dancers one orangutanand lots heynonnynonny blood all over place
9780552153577|2005	Bravo Two Zero :: january eight members sas regiment embarked upon top secret mission infiltrate them deep behind enemy lines under command sergeant andy mcnab were sever underground communication link between baghdad northwest iraq seek destroy mobile scud launchers call sign bravo two zero each man laden stone equipment patrolled km across flat desert reach objective within days location compromised after fierce firefight were forced escape evade foot syrian border desperate days followed though stricken hypothermia other injuries patrol went ballistic four men were captured three died only one escaped survivors however worst ordeals were come delivered baghdad were tortured savagery which even intensive sas training had prepared them bravo two zero breathtaking account special forces soldiering chronicle superhuman courage endurance dark humour face overwhelming odds believed most highly decorated patrol since boer war bravo two zero already part sas legend
9780552154284|2006	Hogfather :: susan had never hung up stocking shed never put tooth under her pillow serious expectation dentally inclined fairy would turn up wasnt her parents didnt believe things didnt need believe them know existed just wished didnt those who believe those who dont through ages superstition has had its uses nowhere more so than discworld where its helped maintain status quo anything undermines superstition has viewed some caution may consequences particularly last night year when time turning when those consequences turn out end world you need prepared you might even want more standing between you oblivion than mere slip girl even she has looked death face numerous occasions
9780552548229|2003	Spindle's End :: princess has been missing since she baby rosie ordinary girl growing up unremarkable little village far away from royal city nremarkable land where magic so common settles over everything like dust fairy curse kind magic nobody wants because always comes true rosie cannot stay ordinary ever obin mckinley winner newbery medal reweaves classic fantasy tale sparkling magic adventure some wonderful animals birds course fairies both good bad
9780552548632|2004	Beauty :: when family business collapses beauty her two sisters forced leave city begin new life countryside however when father accepts hospitality from elusive magical beast he forced make terrible promise send one daughter beasts castle guarantee she seen again beauty accepts challenge begins extraordinary story magic love overcomes all boundaries another spellbinding emotional tale embroidered around fairytale from robin mckinley awardwinning american author
9780552554275|2006	Vox :: high crumbling palace statues oily vox verlix nominally most high academe more than prisoner reality brewing terrible plot destroy goblins shrykes stroke leaving him free ake over once again rook barkwater young librarian knight stumbles upon truth when he taken captive forced work rook can rook foil voxs plan save lives his librarian collegues dramatic menacing new adventure illustrated throughout marvellously imaginative black white illustrations
9780552771238|2005	Past Mortem :: old friends like who needs enemies its question mild mannered detective edward newson forced ask himself when romantic desperation he logs friends reunited website search girlfriends his youth newson only member class take back who has been raking over ashes past his old class begins reassemble cyberspace years slip away old feuds passions burn hot once more meanwhile back present newsons life less complicated he secretly love natasha his lovely very attached sergeant failing comprehensively solve series baffling peculiarly gruesome murders school reunion planned history begins repeat itself past crashes headlong present neither ever same again past mortem ben elton previous winner crime writers association gold dagger award popcorn delivers both heartstopping thriller killer comic romance
9780552771849|2003	Popcorn :: bruce shoots movies wayne scout shoot kill single night find out hard way whats real whats whos hero whos villain usa watches slackjawed bruce wayne together resolve some serious questions does bruce use erection cream does art imitate life does life simply imitate bad art most all does sugarpie really love his honeybun
9780552773089|2006	Merde Actually :: edgier than bryson hits harder than mayle times year after arriving france englishman paul west still struggling some fundamental questions what best way scare gendarme why health warnings french nudist beaches really polite sleep your bosss mistress paul opens his english tea room mutates temporarily parisian waiter samples pleasures typically french hotelroom afternoons return visit uk sees full horror british office party through parisian eyes meanwhile he continues his search perfect french mademoiselle paul find lamour ternel all end merde merde actually his second comedy errors paul west continues sabotage entente cordiale authors apology id just like say sorry all suppository fans out because book suppositories however lots courgettes i see progress suppositories courgettes i think proves im developing writer stephen clarke
9780552992091|1986	The Hotel New Hampshire :: quirky bizarre tragic fiendishly funny hotel new hampshire anything conventional family saga though family saga certainly berry family different love abounds both healthy incestuous overwhelming
9780552995801|1994	בין אלקסרין :: sweeping evocative portrait both family country struggling move toward independence society has resisted change centuries set against backdrop britains occupation egypt immediately after world war i palace walk introduces us al jawad family ahmad middleclass shopkeeper runs his household strictly according quran while night he explores pleasures cairo tyrant home ahmad forces his gentle oppressed wife two daughters live cloistered lives behind houses latticed windows while his three very different sons live fear his harsh
9780552997775|1997	The Sparrow :: set st century between years from now sparrow story charismatic jesuit priest talented linguist emilio sandoz who response remarkable radio signal from depths space leads scientific mission make first contact extraterrestrial culture true tradition jesuit adventurers before him sandoz his companions prepared endure isolation suffering even death nothing can prepare them civilisation encounter tragic misunderstanding brings mission devastating end once considered living saint sandoz returns alone earth horrifically maimed both physically spiritually mission s sole survivor only blamed mission s failure accused heinous crimes written clean effortless prose peopled memorable superblyrealised characters who never lose humanity humour sparrow powerful haunting fiction tragic ultimately triumphant novel about nature faith love what means human
9780552997997|1999	Chocolat :: when exotic stranger vianne rocher arrives french village lansquenet opens chocolaterie directly opposite church father reynaud identifies her danger his flock especially beginning lent war declared priest denounces newcomers wares ultimate sin suddenly viannes shopcumcafe means somewhere secrets grievances viannes plans easter chocolate festival divide whole community escalating church chocolate battle
9780552998000|2001	Blackberry Wine :: everyday magic he called transformation base matter stuff dreams layman s alchemyjay mackintosh trapped memory old familiar landscapes his childhood more enticing than present which he longs returna bottle homebrewed wine left him longvanished friend seems provide both key old mystery doorway another world unusual properties strange brew take effect jay escapes derelict farmhouse french village lansquenet where ghost from past waits confront him reclusive marise haunted lovely dangerous hides terrible secret behind her closed shutters between them mysterious chemistry could magic
9780552998017|1999	The Short History of a Prince :: walter mccloud constantly eclipsed those around him his beautiful talented friends his flamboyant relatives his goldenboy brother daniel he always outsider never star summer turning point life fifteenyearold walter time when he realized his great passion dance would never matched his talent time when he discovered funny agony first love time when he watched his brother declining cruel untimely death only when twentyfour years later walter returns fight survival his childhood eden his familys lakeside summer home he finally discovers way reconcile himself past way gives hope future
9780552998086|2010	THE HOTEL NEW HAMPSHIRE :: No description available
9780552998482|2000	Chocolat. Joanne Harris :: try metest metaste mewhen exotic stranger vianne rocher arrives french village lansquenet opens chocolate boutique directly opposite church father reynaud identifies her serious danger his flock especially
9780552998680|2000	My Movie Business :: john irvings memoir begins his account distinguished career medical writings novelists grandfather dr frederick c irving renowned obstetrician gynaecologist includes mr irvings incisive history abortion politics united states my movie business focuses primarily thirteen years john irving spent adapting his novel cider house rules screen four different directors mr irving also writes about failed effort make his first novel setting free bears movie about two films were made from his novels from his screenplays world according garp hotel new hampshire about his slow progress shepherding his screenplay son circus production least addition its qualities memoir anecdotal comic affectionate candid my movie business insightful essay essential differences between writing novel writing screenplay
9780552998765|2000	Tales of the City :: internationally beloved modern classic first published reissued tiein cover coincide groundbreaking threepart pbs miniseries scheduled air january joint presentation prestigious american playhouse kqed san francisco
9780552998772|2000	More Tales of the City :: divinely human comedy began tales cityrolls recklessly along michael tolliver pursues his favourite gynaecologist mona ramsey uncovers her roots desert whorehouse mary ann singleton finds love sea amnesiac her dreams
9780552998789|2000	Further Tales of the City :: residents barbary lane back again racy suspenseful wildly romantic sequel tales cityand more tales citydede halcyon day mary ann singleton track down charismatic psychopath michael tolliver looks love landlady anna madrigal imprisons anchorwoman her basement storeroom armistead maupin firm control
9780552998819|1991	Sure of You :: soon netflix series starring ellen page laura linney san francisco fortunate having chronicler witty likeable armistead maupin independent sixth final selfcontained volume armistead maupins epic chronicle modern life fiercely ambitious tv talk show host finds she must choose between national stardom new yorkand husband child san francisco wistful compassionate yet subversively funny sure you triumphant finale one most addictively entertainingseries novels ever written
9780552998833|2002	Five Quarters of the Orange :: beyond main street les laveuses runs loire smooth brown sunning snake hiding deadly undertow beneath its moving surface where framboise secretive widow named after raspberry liqueur plies her culinary trade crperie lets memory play strange gamesinto world comes threat revelation framboise s nephew profiteering parisian attempts exploit growing success country recipes she has inherited from her mother woman remembered contempt villagers les laveuses spilt blood tragic wartime childhood flows again exposure beckons framboise widow invented pastjoanne harris has looked behind drawn shutters occupied france illuminate pain delight loss life changed ever uncertainties betrayals war
9780552998871|2000	The Secret Dreamworld of a Shopaholic :: face rebecca bloomwood has all confident single happily living desres fulham shes financial journalist who spends her days writing articles advising other people importance budgeting prudent investment her private life different story though rebecca manages her own finaces way would make most her readers hair curl rebecca woman mission she just cant stop spending publisher
9780552999458|2002	Dead Famous :: reality television takes deadly turn when ten contestants single house comes complete cameras microphones suddenly confronted murder absolutely evidence original
9780552999953|2003	High Society :: author presents terrifying vision world out control ruled drug lords criminal organizations encouraging environment lawlessness chaos
9780553053401|1998	A Brief History of Time :: eager bring his original text new knowledge revealed observations well his own recent research professor hawking has prepared new introduction book written entirely new chapter wormholes time travel updated chapters throughoutbook jacket
9780553077728|1992	Stephen Hawking's A Brief History of Time :: interviews hawking his family colleagues friends provide closeup look one worlds greatest physicists well lucid explanation his major theories
9780553096064|1993	SeinLanguage :: popular performer presents his unique trenchant observations american scene touching everything from relationships raisinettes
9780553102710|1974	Gravity's Rainbow :: No description available
9780553103748|1996	The Illustrated a Brief History of Time :: illustrated largeformat edition bestseller has been expanded encompass remarkable advances have occurred science technology over past eight years new chapter wormholes time travel more than fullcolor captioned illustrations first printing
9780553112443|2004	Switch on the Night :: when magical little girl named dark shows frightened little boy power switching night his fears quickly fade away he views beauty stars moon against dark night sky reprint
9780553135428|1975	Ragtime :: set america early years century novel interweaves stories three representative families those upper middleclass manufacturer poor immigrant black ragtime musician historical personages jp morgan emma goldman houdini et al who supposedly become involved fictional characters
9780553142167|1974	The Greatest Salesman in the World :: No description available
9780553156508|1989	Encyclopedia Brown and the Case of the Treasure Hunt :: americas sherlock holmes sneakers continues his war crime ten more cases solutions which found back book
9780553157161|1989	Chicken Trek :: oscar spends summer his inventor cousin traveling around united states picklemobile eating chicken bag win contest while being pursued angry woman mystical powers who also determined win contest
9780553157277|1989	Jessica's Bad Idea :: jessica feels like latterday victor frankenstein when she suggests makeover her friend sandra ferris whose newfound popularity threatens jessicas own social standing
9780553173871|1991	All Fall Down :: No description available
9780553211955|2005	The Complete Short Stories of Mark Twain :: gathers all sixty twains stories including tall tales mysteries sketches tales travel
9780553212167|1970	The Brothers Karamazov :: violent lives three sons exposed when father murdered each one attempts come terms his own guilt
9780553212419|2012	Sherlock Holmes the Complete Novels and Stories Book Discussion Kit :: No description available
9780553213430|1981	The Complete Plays of Aristophanes :: background information brief introductions accompany eleven satiric plays fifth century bc playwright anthology contains classic inventive works birds frogs lysistrata reissue
9780553213447|1988	Divine Comedy - Purgatorio :: splendid verse translation allen mandelbaum provides entirely fresh experience dantes great poem penance hope dante ascends mount purgatory toward earthly paradise his beloved beatrice through second kingdom which human soul cleansed sin all passion suffering poetry philosophy rendered immediacy poet our own age extensive notes commentary prepared especially edition
9780553213553|unknown	"Maggie :: cranes stark portrait young girl growing up amid decay filth bowery slums highlights selection short fictionwhich also includes open boat blue hotel bride comes yellow sky reissue
9780553213973|2006	Journey To The Center Of The Earth :: follows professor hardwigg his nephew harry guide hans venture deep volcanic crater iceland journey leads them center earth incredible horrifying discoveries reissue
9780553233506|1986	Slim Down Camp :: sent summer camp overweight children boy girl rebel against camps authorities discover own effective method losing weight
9780553234312|1983	Emma :: ruthless cruel emma causes great many problems mrs chalfont narrator abandoned child martina new completion charlotte brontes last unfinished novel
9780553243567|1984	Goodbye Forever :: suffering from feelings loneliness abandonment since her fathers death her sisters marriage kari langtree afraid give her heart boy she meets her caribbean cruise
9780553248470|1984	The Broken Gun :: brutal slayings alverez brothers follow announcement western fiction writer dan sheridan he investigating strange disappearance twenty men four thousand head cattle ninety years early
9780553251616|1984	From Socrates to Sartre :: surveys essential features schools systems developments western philosophy
